Database
Name,Version,Author,Description,Emphasis1,Emphasis2,Emphasis3,Emphasis4
GameDialogue,,,,#ffffffff ---,#ff0000ff ---,#00ff00ff ---,#0000ffff ---
Global User Script

Actors
ID,Portrait,AltPortraits,SpritePortrait,AltSpritePortraits,Name,Pictures,Description,IsPlayer
Number,Special,Special,Special,Special,Text,Files,Text,Boolean
1,,[],,[],Player,[],,TRUE
2,,[],Assets/05_Images/GUIPack-Clean&Minimalist/Sources/Game Controller/Game Controller/Steam/White_PNG/A-Button-Green-White.png,[],NPC,[],,FALSE
Items
ID
Number
Locations
ID
Number
Variables
ID,Name,Initial Value,Description,InitialValueType
Number,Text,Text,Text,Text
1,Alert,,,Text
2,SelectionType,none,Record player decision,Text
3,ImageKey,,Show image according to the key.,Text
6,UnlockButtonKey,none,Function which triggers Toolbar,Text
7,playerDecision,none,Three button to add content (get),Text
8,isReplay,False,If use replay function it will be true,Boolean
9,tag,,use to identify different path,Text
10,canReplay,False,Can click Replay Current Scenario,Boolean
11,UnlockKey,(category ) / (list name) / (unlockProgress),Unlock GameManualWindow List,Text
12,TestingDialog,True,For dialog system,Boolean
13,ReadChapter,0,Save Read Chapter,Number
14,Counter,0,,Number
15,Switch,,Control highlight panel spot,Text
16,LastConversationKey,,Will update by last dialog,Text
17,CurrentQuestNum,0,Current Quest Num,Number
Conversations
ID,Title,Description,Actor,Conversant,Overrides
NPC_123_0,123,0,2,2,START,(展開視窗 + 黑屏),,False,Block,Normal,,"BlackPanelControl(true);\nFSMEvent(""DialogueChatWindow/expand window"", ""DialogueChatWindow"", ""Fold Button"");",Continue(),,,,,139.8235;38.82352
NPC_123_1,123,1,2,2,,高亮FileManager視窗&顯示Hint_FileManagerWindow,,False,Block,Normal,,"HighlightWindow(""FileManagerWindow"","""");\nHintController(""FileManagerWindow"",true );",,,,"Opened the 'File Manager' window,\nyou noticed that a local repository had not been created on the computer yet. ",好的，查看 '檔案管理' 視窗後\n會注意到電腦中還未創建本地儲存庫,141;90
NPC_123_2,123,2,2,2,,圖片global,,False,Block,Normal,,"ShowImage(""global"")",,,,"This time, we need to create a remote repository\non platforms like GitHub using a web browser.",這次需要通過網路瀏覽器\n在 GitHub 等 Git 服務平台上創建遠端儲存庫,141;140
NPC_123_3,123,3,2,2,,,,False,,Normal,,,,,,"Because these platforms update over time,\nthe game only simulates the most basic processes.",由於這些平台會隨著時間更新\n因此本遊戲只有模擬最基本的流程,141;190
NPC_123_4,123,4,2,2,,,,False,,Normal,,,,,,"If you need to create a remote repository on other platforms,\nplease refer to the tutorials on their websites.",如果您需要在其他平台上創建遠端儲存庫\n請參考網站中的教學,141;241.0638
NPC_123_5,123,5,2,2,,(新增任務)/(解鎖按鈕 - 瀏覽器),,False,,Normal,,"FSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");\nVariable[""UnlockButtonKey""] = ""Browser""\nFSMEvent(""Dialogue System/WindowToolbar/Unlock Button"", ""WindowToolbar"", ""Panel"");",,,,"Now, the 'Browser' window has been unlocked.\nPlease click the button to open the web browser.",現在解鎖了 '瀏覽器' 視窗\n請您點擊按鈕來開啟網頁瀏覽器,141;290
NPC_123_6,123,6,2,2,,(重置對話),,False,Block,Normal,,ResetAllTutorialObj(),Continue(),,,,,142;394
NPC_124_0,124,0,2,2,START,(展開視窗 + 黑屏),,False,Block,Normal,,"BlackPanelControl(true);\nFSMEvent(""DialogueChatWindow/expand window"", ""DialogueChatWindow"", ""Fold Button"");",Continue(),,,,,139.8235;38.82352
NPC_124_1,124,1,2,2,,高亮Browser視窗&顯示Hint_BrowserWindow,,False,Block,Normal,,"HighlightWindow(""BrowserWindow"","""");\nHintController(""BrowserWindow"",true );",,,,"In the browser window,\nthe homepage of a simulated Git service platform is displayed. ",在開啟的瀏覽器視窗中\n顯示的是模擬的 Git 服務平台首頁,141;90
NPC_124_2,124,2,2,2,,不顯示Hint_BrowserWindow,,False,Block,Normal,,"HintController(""BrowserWindow"",false);",,,,"Generally,\nyou need to register as a member of the website to use its services,\nbut you're already registered and logged in.",一般情況下，如果要使用平台服務\n需要先註冊網站的會員\n而您已經註冊並登入了此網站,141;140
NPC_124_3,124,3,2,2,,(新增任務)&顯示Hint_EnterCreateRepoPageButton,,False,Block,Normal,,"FSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");\nHintController(""EnterCreateRepoPageButton"",true );",,,,"Next, please click the 'New' button to enter the page\nfor creating a remote repository.",接下來，請點擊 '新增' 按鈕\n來進入創建遠端儲存庫頁面,141;190
NPC_124_4,124,4,2,2,,(重置對話),,False,Block,Normal,,ResetAllTutorialObj(),Continue(),,,,,141;242.0638
NPC_125_0,125,0,2,2,START,(展開視窗 + 黑屏),,False,Block,Normal,,"BlackPanelControl(true);\nFSMEvent(""DialogueChatWindow/expand window"", ""DialogueChatWindow"", ""Fold Button"");",Continue(),,,,,139.8235;38.82352
NPC_125_1,125,1,2,2,,高亮Browser視窗&顯示Hint_BrowserWindow,,False,Block,Normal,,"HighlightWindow(""BrowserWindow"","""");\nHintController(""BrowserWindow"",true );",,,,"Alright, now we have entered the page for creating a remote repository.",好的，現在我們進入了創建遠端儲存庫的頁面,141;90
NPC_125_2,125,2,2,2,,不顯示Hint_BrowserWindow&顯示Hint_NamingRepoField,,False,Block,Normal,,"HintController(""BrowserWindow"",false);\nHintController(""NamingRepoField"",true );",,,,"First, we need to name the new repository. ",首先，要先為新的儲存庫命名,141;140
NPC_125_3,125,3,2,2,,,,False,Block,Normal,,,,,,"The repository name can only use English letters and\ncannot include special symbols, spaces, or other language characters. ",儲存庫的名稱只能使用英文字母\n不能包含特殊符號、空格和其他語言的文字,141;190
NPC_125_4,125,4,2,2,,,,False,Block,Normal,,,,,,"This time, the repository is named 'test-remote-repo'.",本次將儲存庫命名為：\n'test-remote-repo'（測試遠端儲存庫）,141;241.0638
NPC_125_5,125,5,2,2,,不顯示Hint_NamingRepoField&顯示Hint_InitializeField,,False,Block,Normal,,"HintController(""NamingRepoField"",false);\nHintController(""InitializeField"",true );",,,,"In the options below,\nthe Git service platform provides settings for users\nto customize their repository. ",下面的選項中\nGit 服務平台會提供設定\n給使用者自定義儲存庫內容,141;290
NPC_125_6,125,6,2,2,,不顯示Hint_InitializeField&顯示Hint_RepoVisibility,,False,Block,Normal,,"HintController(""InitializeField"",false);\nHintController(""RepoVisibility"",true );",,,,"For example, in the access settings,\nyou can set the repository as 'public' or 'private'. ",例如，在存取設定中\n可以將儲存庫設為 '公開' 或 '私人',144.1915;380.4255
NPC_125_7,125,7,2,2,,,,False,Block,Normal,,,,,,Public' means anyone can view and access your repository.,公開' 表示所有人都可以查看和訪問您的儲存庫,142.0638;428.2979
NPC_125_8,125,8,2,2,,,,False,,Normal,,,,,,Private' means only you and other authorized developers\ncan change and view the contents of the repository.,私人' 表示只有您和其他經過授權的開發者\n才能更改和查看儲存庫的內容,142.0638;479.4743
NPC_125_9,125,9,2,2,,,,False,,Normal,,,,,,We have chosen 'private' to maintain the project's privacy.,本次選擇了 '私人' ，希望保持專案的隱私,142.0638;528.298
NPC_125_10,125,10,2,2,,不顯示Hint_RepoVisibility&顯示Hint_createREADME,,False,,Normal,,"HintController(""RepoVisibility"",false);\nHintController(""createREADME"",true );",,,,"In the 'initialize repository' option below,\nyou'll find the option to 'add a README file'. ",下方的 '初始化儲存庫' 選項中\n會發現 '增加 README 檔案' 的選項,142.0638;578.298
NPC_125_11,125,11,2,2,,,,False,,Normal,,,,,,"README' is like a notepad or text file on a computer,\nused to explain the purpose of the project or how to operate it. ",README' 就像是電腦中的記事本、文字檔案\n它用於說明專案的用途或如何操作專案,142.0638;672.9788
NPC_125_12,125,12,2,2,,,,False,,Normal,,,,,,"Usually, it's recommended to check this option\nbecause it helps you quickly create a repository.",通常情況下，建議您勾選這個選項\n它能夠協助您快速創建儲存庫,142.0638;722.9788
NPC_125_13,125,13,2,2,,(新增任務)&不顯示Hint_createREADME&顯示Hint_createRepoButton,,False,,Normal,,"FSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");\nHintController(""createREADME"",false);\nHintController(""createRepoButton"",true);",,,,"After completing the settings,\nplease click the 'Create repository' button\nto create your first remote repository.",完成設置後\n請點擊 '創建儲存庫' 按鈕\n來創建您的第一個遠端儲存庫吧,142.0638;772.9788
NPC_125_14,125,14,2,2,,(重置對話),,False,Block,Normal,,ResetAllTutorialObj(),Continue(),,,,,147.9462;899.4494
NPC_126_0,126,0,2,2,START,(展開視窗 + 黑屏),,False,Block,Normal,,"BlackPanelControl(true);\nFSMEvent(""DialogueChatWindow/expand window"", ""DialogueChatWindow"", ""Fold Button"");",Continue(),,,,,139.8235;38.82352
NPC_126_1,126,1,2,2,,高亮Browser視窗&顯示Hint_BrowserWindow,,False,Block,Normal,,"HighlightWindow(""BrowserWindow"","""");\nHintController(""BrowserWindow"",true );",,,,Great!\nYou have created a remote repository and entered its homepage.,非常好！\n您創建了一個遠端儲存庫\n並進入儲存庫的首頁,141;90
NPC_126_2,126,2,2,2,,不顯示Hint_BrowserWindow&顯示Hint_RepoBranches&顯示Hint_README,,False,Block,Normal,,"HintController(""BrowserWindow"",false);\nHintController(""README"",true);\nHintController(""RepoBranches"",true);",,,,"In the repository,\nthe content of the 'README' is displayed below,\nand the first remote branch 'master' (or 'main') has been created.",儲存庫裡，\n'README' 的內容顯示在下方\n而第一個遠端分支 'master' (或者是 'main') 已經創建,141;140
NPC_126_3,126,3,2,2,,解鎖手冊gitclone1&圖片cmd&不顯示Hint_RepoBranches&不顯示Hint_README,,False,Block,Normal,,"UnlockGameManualItem(""C/git clone/1"");\nShowImage(""cmd"");\nHintController(""README"",false);\nHintController(""RepoBranches"",false);",,,,"Next, we'll learn how to clone the remote repository to your local computer.\nThe command is:\n'<color=#CF001C>git clone remote_repository_URL</color>'.",接下來，我們來學習如何將遠端儲存庫複製到本地電腦中\n這個指令是：\n'<color=#CF001C>git clone 遠端儲存庫網址</color>,141;190
NPC_126_4,126,4,2,2,,白屏&關閉圖片,,False,Block,Normal,,BlackPanelControl(false);\nCloseImageWindow();,,,,Please open the 'Command Line' window\nand follow the steps below to clone the repository:,請開啟 '命令行' 視窗\n並按照下方步驟來複製儲存庫：,141;241.0638
NPC_126_5,126,5,2,2,,,,False,Block,Normal,,,,,,"Step 1:\nFirst, click the green 'Code' button on the homepage.\nIn the pop-up window,  you will see the URL of the repository.\nClick the 'Copy' button to copy the URL.",第 1 步：\n首先，點擊首頁上的綠色 'Code' 按鈕\n彈出的視窗中，顯示著這個儲存庫的網址\n請點擊 '複製' 按鈕來複製網址,141;290
NPC_126_6,126,6,2,2,,顯示Hint_FileManagerLocation,,False,Block,Normal,,"HintController(""FileManagerLocation"",true);",,,,"Step 2:\nBefore cloning the remote repository,\nplease decide where in the 'Working Directory' you want to clone it.\nThis time, it needs to be created under 'Home'.",第 2 步：\n在複製遠端儲存庫前\n請先確定要複製到 '工作目錄' 中的哪個位置\n這次需要在 'Home' 底下創建,144.1915;380.4255
NPC_126_7,126,7,2,2,,不顯示Hint_FileManagerLocation&顯示Hint_CommandFooter,,False,Block,Normal,,"HintController(""FileManagerLocation"",false);\nHintController(""CommandFooter"",true);",,,,"Step 3:\nEnter the command 'git clone'\nthen add a space in front,\nbecome: '<color=#CF001C>git clone </color>'.",第 3 步：\n輸入指令 'git clone'\n並在前方加一個空格\n變成 '<color=#CF001C>git clone </color>',142.0638;428.2979
NPC_126_8,126,8,2,2,,,,False,Block,Normal,,,,,,"Step 4:\nWhen the input field is selected,\n'right-click' it and paste the copied URL text into the input field.",第 4 步：\n當輸入欄為選取狀態時\n對著它 '點擊滑鼠右鍵'\n將複製的網址文字貼到輸入欄中,142.0638;479.4743
NPC_126_9,126,9,2,2,,,,False,Block,Normal,,,,,,"Now, the input content will be:\n'<color=#CF001C>git clone remote_repository_URL</color>'.",現在，輸入內容會是：\n'<color=#CF001C>git clone 遠端儲存庫網址</color>',142.0638;528.298
NPC_126_10,126,10,2,2,,(新增任務)&不顯示Hint_CommandFooter,,False,,Normal,,"FSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");\nHintController(""CommandFooter"",false );",,,,Please follow these steps to\nclone the remote repository to your local computer.,請您按照以上步驟\n將遠端儲存庫複製到本地電腦上吧,142.0638;578.298
NPC_126_11,126,11,2,2,,(重置對話),,False,Block,Normal,,ResetAllTutorialObj(),Continue(),,,,,142.0638;672.9788
NPC_127_0,127,0,2,2,START,(展開視窗 + 黑屏),,False,Block,Normal,,"BlackPanelControl(true);\nFSMEvent(""DialogueChatWindow/expand window"", ""DialogueChatWindow"", ""Fold Button"");",Continue(),,,,,139.8235;38.82352
NPC_127_1,127,1,2,2,,高亮CommandLine視窗&顯示Hint_CommandHistoryDetailed,,False,Block,Normal,,"HighlightWindow(""CommandLineWindow"","""");\nHintController(""CommandHistoryDetailed"",true);",,,,"Excellent!\nAfter executing the command to clone the remote repository,\nthe command line returned a success message.",非常好！\n執行複製遠端儲存庫指令後\n命令行返回了成功訊息,141;90
NPC_127_2,127,2,2,2,,高亮FileManager視窗&顯示Hint_FileManagerWindow&不顯示Hint_CommandHistoryDetailed,,False,Block,Normal,,"HighlightWindow(""FileManagerWindow"","""");\nHintController(""FileManagerWindow"",true);\nHintController(""CommandHistoryDetailed"",false);",,,,"Open the 'File Manager' window,\nyou'll notice that a new folder called 'test-remote-repo',\nwhich has been added to the computer.",開啟 '檔案管理' 視窗\n發現電腦裡新增了 'test-remote-repo' 資料夾,141;140
NPC_127_3,127,3,2,2,,,,False,Block,Normal,,,,,,"Entering this folder,\nit contains the '.git' and 'README' files,\nshowing that the contents of the remote repository\nhave been successfully copied to the computer.",進入該資料夾後\n其中包含了 '.git' 和 'README' 檔案\n表示遠端儲存庫的內容已成功複製電腦上了,141;190
NPC_127_4,127,4,2,2,,解鎖手冊gitremote1&圖片cmd&不顯示Hint_FileManagerWindow,,False,Block,Normal,,"UnlockGameManualItem(""C/git remote/1"");\nShowImage(""cmd"");\nHintController(""FileManagerWindow"",false);",,,,"Now, let's learn a new command:\n'<color=#CF001C>git remote -v</color>'. ",不過，讓我們來學習新的指令\n'<color=#CF001C>git remote -v</color>',141;241.0638
NPC_127_5,127,5,2,2,,圖片link,,False,,Normal,,"ShowImage(""link"");",,,,If you want to verify whether the current project is connected to the desired remote repository.\nYou can execute this command.,如果想要確認當前專案是否連接到想要的遠端儲存庫時\n請執行這個指令,141;290
NPC_127_6,127,6,2,2,,(新增任務)&圖片cmd,,False,,Normal,,"ShowImage(""cmd"");\nFSMEvent(""Quest Tracker/Add New Quest"", ""Quest Tracker Parent"", ""Quest Tracker"");",,,,"So, please use the '<color=#CF001C>git remote -v</color>' command\nto verify that this project is correctly connected.",那麼，請使用 '<color=#CF001C>git remote -v</color>' 指令\n來驗證此專案已正確連接,144.1915;380.4255
NPC_127_7,127,7,2,2,,(重置對話),,False,Block,Normal,,ResetAllTutorialObj(),Continue(),,,,,142.0638;428.2979
NPC_128_0,128,0,2,2,START,(展開視窗 + 黑屏),,False,Block,Normal,,"BlackPanelControl(true);\nFSMEvent(""DialogueChatWindow/expand window"", ""DialogueChatWindow"", ""Fold Button"");",Continue(),,,,,139.8235;38.82352
NPC_128_1,128,1,2,2,,高亮CommandLine視窗&顯示Hint_CommandHistoryDetailed,,False,Block,Normal,,"HighlightWindow(""CommandLineWindow"","""");\nHintController(""CommandHistoryDetailed"",true);",,,,"Well done!\nYou executed the command 'git remote -v',\nand the command line returned a message. ",做得好！\n您執行指令 '<color=#CF001C>git remote -v</color>'\n命令行返回了訊息,141;90
NPC_128_2,128,2,2,2,,不顯示Hint_CommandHistoryDetailed,,False,Block,Normal,,"HintController(""CommandHistoryDetailed"",false);",,,,"First, 'origin' is the alias for the connected remote repository,\nand the address following the alias is the URL of the remote repository.",首先，'origin' 是連接的遠端儲存庫別名\n別名後方的是連接的遠端儲存庫網址,141;140
NPC_128_3,128,3,2,2,,圖片cmd,,False,Block,Normal,,"ShowImage(""cmd"")",,,,"When executing the 'git clone' command,\nGit defaults the name of the cloned remote repository to 'origin'. ",當執行 'git clone' 指令時\nGit 會將被複製的遠端儲存庫預設命名為 'origin',141;190
NPC_128_4,128,4,2,2,,圖片alert,,False,Block,Normal,,"ShowImage(""alert"")",,,,"When interacting with remote repositories,\nSometimes, you need to add the repository's alias or URL\nto confirm the target of the command.",在與遠端儲存庫互動時\n有時需要加入儲存庫的別名或網址\n來確認執行指令的對象,141;241.0638
NPC_128_5,128,5,2,2,,圖片link,,False,Block,Normal,,"ShowImage(""link"");",,,,"In actual,\nyou can connect and remove multiple remote repositories for a project\nand give them different aliases. ",實際上\n您能為專案連接、移除多個遠端儲存庫\n並給予它們不同的別名,141;290
